,Day,mW_A,sW_A,mICU_A,sICU_A,mW_P,sW_P,mICU_P,sICU_P
=======
5,4.0,0.0,0.0,0,0,7.502619910237644e-26,1.172284360974632e-25,0.0,0.0
6,5.0,1.2703795611375478e-24,1.7638796461729467e-24,0,0,5.637007455892835e-20,8.807824149832553e-20,0.0,0.0
7,6.0,9.544851190148316e-19,1.3252707501824617e-18,0,0,1.3436638111112891e-16,2.0994747048613896e-16,0.0,0.0
8,7.0,2.275155964251712e-15,3.1589781668236936e-15,0,0,3.048148646546184e-14,4.762732260228413e-14,0.0,0.0
9,8.0,5.161280922330178e-13,7.166266402245138e-13,0.0,0.0,1.9163994384827785e-12,2.994374122629342e-12,0.0,0.0
10,9.0,3.245166892442434e-11,4.5058059851718274e-11,1.5829963487145904e-26,6.447595452062955e-26,5.369607899909795e-11,8.390012343609055e-11,0.0,0.0
11,10.0,9.09723871763058e-10,1.26312125141847e-09,1.189366158370754e-20,4.844326924554063e-20,8.619961151795257e-10,1.346868929968009e-09,0.0,0.0
12,11.0,1.4628180746356082e-08,2.0310741032335277e-08,2.835029541046537e-17,1.154716723772523e-16,9.198195208163848e-09,1.4372180012756013e-08,0.0,0.0
13,12.0,1.5665745744417004e-07,2.1751365423381332e-07,6.4313761844711554e-15,2.6195203716782915e-14,7.176688260125115e-08,1.1213575406445495e-07,0.0,0.0
14,13.0,1.2297869833948298e-06,1.7075182059731693e-06,4.0437421215326373e-13,1.6470292766802848e-12,4.369123238906315e-07,6.826755060791117e-07,0.0,0.0
15,14.0,7.553757117540295e-06,1.0488139796449963e-05,1.1335900016848939e-11,4.617148830003611e-11,2.17413813372125e-06,3.3970908339394537e-06,0.0,0.0
16,15.0,3.802874013515132e-05,5.280163720040431e-05,1.8227906855371015e-10,7.424285560528918e-10,9.15293086252623e-06,1.4301454472697239e-05,0.0,0.0
17,16.0,0.0001623798209731282,0.00022545896512002873,1.952085878490196e-09,7.950909073422616e-09,3.3468049793330685e-05,5.229382780207921e-05,0.0,0.0
18,17.0,0.0006035106082738508,0.0008379543490376111,1.532455129820352e-08,6.241739428864407e-08,0.00010849745287016856,0.00016952727010963837,0.0,0.0
19,18.0,0.0019921126838647325,0.0027659820131280505,9.413729873773643e-08,3.8342426986883357e-07,0.00031698309936769567,0.0004952860927620246,0.0,0.0
20,19.0,0.005934006818922434,0.008239170534809537,4.740513385349675e-07,1.9308264714977494e-06,0.0008457406369452706,0.0013214697452269856,0.0,0.0
21,20.0,0.016157616676093514,0.022434311805288987,2.0253368408663704e-06,8.24926261811611e-06,0.0020832962927566385,0.003255150457432248,0.0,0.0
22,21.0,0.04064268105350184,0.056431006975567036,7.535558019574132e-06,3.0692572130829756e-05,0.004780884389991956,0.0074701318593624316,0.0,0.0
23,22.0,0.09527271163840217,0.1322829822169083,2.4917483023554973e-05,0.00010148971622706824,0.010299385637273468,0.016092790058239794,0.0,0.0
24,23.0,0.20966950510863908,0.291119114159174,7.441660689406023e-05,0.00030310125260725256,0.020963384177247905,0.03275528777694986,0.0,0.0
25,24.0,0.4359142938805949,0.6052524568037996,0.0002033623937696078,0.0008283016232186929,0.04053726553511127,0.06333947739861137,0.0,0.0
26,25.0,0.8607905422204858,1.1951789555566497,0.0005139764492131587,0.0020934427417379454,0.07482652552339793,0.11691644613030927,0.0,0.0
27,26.0,1.621960660446909,2.2520382753117754,0.0012120930269992841,0.004936894197326316,0.1323905477639123,0.206860230881113,0.0,0.0
28,27.0,2.9280966141910145,4.065564479937536,0.002687069322080994,0.010944520468727233,0.22533248125374955,0.3520820019589837,0.0,0.0
29,28.0,5.082436160476597,7.056793080337825,0.005635209341208626,0.02295239035093331,0.37010996527209666,0.5782968207376511,0.0,0.0
30,29.0,8.508579521015047,11.813878854854647,0.011240127151500698,0.04578140231433453,0.5882904463969361,0.9192038224952128,0.0,0.0
31,30.0,13.776653357448112,19.12842365617361,0.021423041264854177,0.08725674164744061,0.9071600451136197,1.4174375704900308,0.0,0.0
32,31.0,21.627347975256306,30.028851267171706,0.03917352143446477,0.1595550228825476,1.360088329170539,2.125138014328967,0.0,0.0
33,32.0,32.990883230771594,45.80674093018235,0.06896640714350397,0.2809024123174087,1.9865550326295671,3.1039922384836984,0.0,0.0
34,33.0,48.99777057217409,68.03177008194328,0.11726348054280616,0.47761795815562347,2.831759563881838,4.424624318565372,0.0,0.0
35,34.0,70.97837755934722,98.55110970394125,0.19308933362991235,0.7864591161975906,3.9457594803630096,6.165249188067203,0.0,0.0
36,35.0,100.44879252461965,139.469797875347,0.3086603627645149,1.2571836648951114,5.382117992120358,8.409559362688059,0.0,0.0
37,36.0,139.0813114575213,193.1097617969314,0.48003484515674666,1.955197487964906,7.196079873098451,11.24387480171633,0.0,0.0
38,37.0,188.6589639014126,261.94667851535763,0.7277416460631516,2.9641153191816825,9.442336058048767,14.753650090701202,0.0,0.0
39,38.0,251.01476091917706,348.5256227499758,1.0773363610721893,4.388025927938187,12.172475591484314,19.019493111694242,0.0,0.0
40,39.0,327.95766392736715,455.3582770883993,1.5598276472981736,6.353228580020583,15.432255634844289,24.112899429444205,0.0,0.0
41,40.0,421.1885082326161,584.8061946212463,2.2119140298315036,9.009197557957958,19.25884278176803,30.09194184651255,0.0,0.0
42,41.0,532.2101468381875,738.956036614755,3.0759732618179543,12.528538824280297,23.67818984592776,36.99717163426214,0.0,0.0
43,42.0,662.2368074112317,919.4937176832861,4.199752774303585,17.105729213700616,28.702710631666427,44.8479853619788,0.0,0.0
44,43.0,812.1080090128678,1127.5848820404128,5.635720963631078,22.954474205647724,34.32940125756785,53.63968946494977,0.0,0.0
45,44.0,982.2123339628292,1363.7690632756298,7.4400547616833625,30.303584265043643,40.53853177367121,63.34145589636127,0.0,0.0
46,45.0,1172.4259017770928,1627.8742574689973,9.671258470866135,39.39134931240736,47.29299838734808,73.89530998023137,0.0,0.0
47,46.0,1382.0695900962605,1918.957525877129,12.38843119809904,50.4584819263279,54.538387491777286,85.21623045590204,0.0,0.0
48,47.0,1609.8879646819896,2235.27573993604,15.649224027043454,63.73979683971569,62.20376106421436,97.19337666283495,0.0,0.0
49,48.0,1854.0516097349985,2574.288816829968,19.50755169929555,79.45489054311028,70.20313203569896,109.69239380577963,0.0,0.0
50,49.0,2112.18319372288,2932.695911023849,24.011145261417983,97.79817313669254,78.43756080010118,122.55868875015813,0.0,0.0
51,50.0,2381.406267215988,3306.503168430756,29.19905010623372,118.92867777135619,86.79777249005676,135.62151951571371,0.0,0.0
52,51.0,2658.4145615249495,3691.1199452585743,35.09918649186554,142.96012456366316,95.16717071265447,148.69870423852262,0.0,0.0
53,52.0,2939.558517813688,4081.4789507971955,41.726095687025584,169.95174057253357,103.4251081064686,161.60173141635718,0.0,0.0
54,53.0,3220.9449827091094,4472.174671447137,49.07899355731461,199.9003319931361,111.45026764163075,174.14104319004804,0.0,0.0
55,54.0,3498.5454921115297,4857.613719178444,57.140244424716094,232.73406813712728,119.12401067751125,186.13126668361136,0.0,0.0
56,55.0,3768.3083407511335,5232.1704363716535,65.87435174841814,268.308370442915,126.33355752001341,197.396183625021,0.0,0.0
57,56.0,4026.269690701801,5590.341166283148,75.22753951309336,306.40420745655035,132.97488227922452,207.77325356128836,0.0,0.0
58,57.0,4268.659279415575,5926.891025125033,85.12797059224398,346.72898423271164,138.9552246558578,217.1175385247778,0.0,0.0
59,58.0,4491.996805214978,6236.987730106213,95.48661757330157,388.9200892335699,144.1951452039528,225.30491438117622,0.0,0.0
60,59.0,4693.175745103258,6516.317977666113,106.19876959767083,432.5510317371416,148.63007596500609,232.234493695322,0.0,0.0
61,60.0,4869.532141616523,6761.182951724424,117.1461277375162,477.13997637487654,152.21134360599314,237.8302243843643,0.0,0.0
62,61.0,5018.896727780169,6968.570697444442,128.19941323488757,522.160366574181,154.90666598770676,242.04166560579185,0.0,0.0
63,62.0,5139.629591322246,7136.204251337069,139.22138923313747,567.0532321684502,156.70014436864687,244.84397557601073,0.0,0.0
64,63.0,5230.637366929331,7262.565512134646,150.0701787199351,611.2407034865386,157.59179143038185,246.23717410997165,0.0,0.0
65,64.0,5291.373652678848,7346.89581899332,160.60275010628328,654.1402082291052,157.59664950271923,246.2447648479988,0.0,0.0
66,65.0,5321.823947397562,7389.175037517753,170.67843753443054,695.1788097968735,156.7435635579272,244.9118180592613,0.0,0.0
67,66.0,5322.476882710893,7390.081616421164,180.16236551594568,733.8071559525441,155.07367976498585,242.3026246327904,0.0,0.0
68,67.0,5294.283869209872,7350.936557574184,188.92865630280212,769.5125425472087,152.63874288423733,238.49803575662085,0.0,0.0
69,68.0,5238.609490871438,7273.634540312066,196.86331259472126,801.8306548808237,149.499264934254,233.5926014597719,0.0,0.0
70,69.0,5157.175072849122,7160.565567194395,203.86668663687354,830.3556244171989,145.72263388037584,227.69161543808727,0.0,0.0
71,70.0,5051.997827551124,7014.530470364312,209.8554681626813,854.7481257394865,141.38122514587545,220.90816429043042,0.0,0.0
72,71.0,4925.327868831955,6838.653457854571,214.7641466348394,874.7413323052658,136.5505711218649,213.36026737791389,0.0,0.0
73,72.0,4779.585192664748,6636.294613353075,218.54592652232685,890.1446443994894,131.30763512792453,205.16817988738208,0.0,0.0
74,73.0,4617.298474217327,6410.9649179844855,221.17309672893768,900.8451938288633,125.72922698818053,196.45191716903207,0.0,0.0
75,74.0,4441.0472448914215,6166.245965057893,222.63687574414737,906.8072132163088,119.89058801210047,187.329043768907,0.0,0.0
76,75.0,4253.408706413447,5905.716113205922,222.94677182152668,908.0694299868942,113.86416410630147,177.91275641609604,0.0,0.0
77,76.0,4056.9101283504033,5632.88439192337,222.1295119419321,904.7407040001877,107.71857731275352,168.31027705117737,0.0,0.0
78,77.0,3853.9874739184647,5351.133054882512,220.22760416563392,896.9941719638628,101.51779850743367,158.6215601678651,0.0,0.0
79,78.0,3646.950617461225,5063.6692855618285,217.29760512184757,885.0601908623864,95.3205174606793,148.9383085323114,0.0,0.0
80,79.0,3437.9552636016247,4773.486207925122,213.40816792803196,869.2183870690338,89.17970104338255,139.34328288028524,0.0,0.0
81,80.0,3228.981458314608,4483.33304976268,208.63794604306074,849.7891186718917,83.1423260864191,129.90988451002985,0.0,0.0
82,81.0,3021.8183991349306,4195.694052171478,203.07342583374106,827.1246474470181,77.24927023686288,120.70198474509827,0.0,0.0
83,82.0,2818.0551064178167,3912.7755169117763,196.80675545672284,801.6002958240662,71.53534203517428,111.77397192995983,0.0,0.0
84,83.0,2619.0764092681457,3636.500233003683,189.93363056034644,773.6058352813608,66.02943026404915,103.1709847875768,0.0,0.0
85,84.0,2426.063626311857,3368.5084219555415,182.55128884036975,743.537318106355,60.75475227317304,94.9293004268329,0.0,0.0
86,85.0,2239.99927973107,3110.164283044459,174.75665617092113,711.7895265268942,55.72918133488683,87.07684583576068,0.0,0.0
87,86.0,2061.675167053398,2862.567200726523,166.64467736862693,678.749173859389,50.96563400058592,79.6338031259155,0.0,0.0
88,87.0,1891.7031248099004,2626.566689616841,158.30685506713576,644.7889532973794,46.472499776147686,72.61328090023075,0.0,0.0
89,88.0,1730.5278469483756,2402.780192428832,149.8300110452176,610.262492760722,42.254097094314574,66.02202670986652,0.0,0.0
90,89.0,1578.4411644804868,2191.612906787945,141.2952759528766,575.5002400172945,38.31114142154951,59.86115847117111,0.0,0.0
91,90.0,1435.5972471616556,1993.2788922571353,132.77730592866948,540.8062719399313,34.64121329873128,54.12689577926763,0.0,0.0
92,91.0,1302.028249323361,1807.8227940531303,124.34371823642392,506.4559958364831,31.23921609635956,48.81127515056181,0.0,0.0
93,92.0,1177.6599870132864,1635.141610232599,116.05473284236446,472.69468958182796,28.09781519795182,43.90283624679972,0.0,0.0
94,93.0,1062.3272995484563,1475.0060206962896,107.96300281697845,439.7368108391736,25.20785215705694,39.38726899540147,0.0,0.0
95,94.0,955.7888131508064,1327.080886004563,100.11361354334286,407.76599383554617,22.558729064565973,35.24801416338433,0.0,0.0
96,95.0,857.7408857024686,1190.9446092049718,92.54422886975607,376.93564464619834,20.138759887101553,31.46681232359618,0.0,0.0
97,96.0,767.8305684808176,1066.1071327690202,85.28536145532739,347.3700423209611,17.935486878433046,28.024198247551638,0.0,0.0
98,97.0,685.6674720797197,952.0264140280242,78.36074449952689,319.16585295075106,15.93596131764285,24.899939558816957,0.0,0.0
99,98.0,610.8344690327111,848.1232854084001,71.78778268695721,292.3939663802479,14.126988791325878,22.073419986446687,0.0,0.0
100,99.0,542.8972046784853,753.7946599511496,65.57806138016413,267.1015701667199,12.495340019562587,19.523968780566545,0.0,0.0
101,100.0,481.41242056049157,668.4250880745722,59.73789472268268,243.31438202150193,11.027928838426263,17.23113881004104,0.0,0.0
102,101.0,425.93512134781037,591.39670860484,54.268895246214974,221.03896983849788,9.711959410145191,15.174936578351863,0.0,0.0
103,102.0,376.0246372745902,522.0976662709401,49.16854969583364,200.26509704890418,8.535045052481465,13.336007894502288,0.0,0.0
104,103.0,331.2496499011566,459.92908980633575,44.430787995203545,180.96804003500438,7.485301279126775,11.695783248635585,0.0,0.0
105,104.0,291.1922601516051,404.3107402834718,40.046534484896945,163.11083334169913,6.551415740818621,10.236587095029096,0.0,0.0
106,105.0,255.45118466629506,354.6854491425956,36.004232711299245,146.64640715873418,5.7226977698287005,8.941715265357345,0.0,0.0
107,106.0,223.64417011744538,310.5224703884308,32.290337066878735,131.5195897874583,4.989110174884044,7.79548464825632,0.0,0.0
108,107.0,195.40971585247837,271.31987242299954,28.8897664444551,117.66895538936807,4.341285824555359,6.783259100867749,0.0,0.0
109,108.0,170.40819360292153,236.60609272408436,25.786316741268344,105.02850412855425,3.7705314082709025,5.891455325423285,0.0,0.0
110,109.0,148.3224495345402,205.94077377175532,22.9630305172316,93.52916780175055,3.2688205873301337,5.107532167703334,0.0,0.0
111,110.0,128.85796907489757,178.9149919059391,20.40252336961027,83.10013917298362,2.828778553871868,4.419966490424795,0.0,0.0
112,111.0,111.74267914169239,155.15098272706297,18.087267635371827,73.67002750244184,2.443659812332744,3.8182184567699124,0.0,0.0
113,112.0,96.72645595744575,134.30145771316424,15.999834880821492,65.16784621462347,2.107320792594089,3.2926887384282644,0.0,0.0
114,113.0,83.58039986722633,116.04859732849114,14.123099298887213,57.52384134207284,1.8141887024033876,2.8346698475052934,0.0,0.0
115,114.0,72.0959317179286,100.10279637627126,12.440404623914203,50.67017137475023,1.5592278331160707,2.436293489243861,0.0,0.0
116,115.0,62.08375860362109,86.20122797062618,10.93569751058055,44.541450516679554,1.3379043505337527,2.090475547708989,0.0,0.0
117,116.0,53.372750281416835,74.10628347748538,9.593630527105963,39.07516818062679,1.1461504338223678,1.7908600528474496,0.0,0.0
118,117.0,45.808761427119286,63.603937255835234,8.399638003048953,34.21199791863703,0.9803284715471072,1.531763236792355,0.0,0.0
119,118.0,39.25342920692431,54.502077126135234,7.339987967916864,29.896008969677165,0.8371958854321059,1.3081185709876655,0.0,0.0
120,119.0,33.582970439434945,46.628834269896885,6.401813336758288,26.074793279564737,0.7138710296531733,1.1154234838330832,0.0,0.0
121,120.0,28.68699793624614,39.830939758067494,5.573125359668332,22.699520281239085,0.6078005059751954,0.9496882905862429,0.0,0.0
122,121.0,24.46737144522629,33.97212912410436,4.84281216885776,19.724930976926792,0.5167281421913832,0.8073877221740362,0.0,0.0
123,122.0,20.837094969063937,28.931611327557487,4.2006250429676095,17.109281992249795,0.4386658022116817,0.6854153159557527,0.0,0.0
124,123.0,17.719269071936317,24.60261406682552,3.637154775167035,14.814249322721697,0.37186612972371463,0.5810408276933041,0.0,0.0
125,124.0,15.046104090178876,20.8910136550855,3.1438002889610175,12.804800504915047,0.3147972724591681,0.49187073821745025,0.0,0.0
126,125.0,12.757997893876823,17.714054523024647,2.7127314015390147,11.049042950373112,0.2661195895480236,0.4158118586687869,0.0,0.0
127,126.0,10.802679967227366,14.999160802973185,2.336847395296603,9.51805520607432,0.22466430904076615,0.35103798287619714,0.0,0.0
128,127.0,9.134422046641392,12.682840326238283,2.0097328287867917,8.185706971004276,0.18941407526637366,0.29595949260370885,0.0,0.0
129,128.0,7.713314337044199,10.70967967357997,1.7256118024437912,7.028472818965891,0.15948530517096499,0.24919578932963277,0.0,0.0
130,129.0,6.504605379882552,9.031427603958143,1.4793016944862565,6.025243763413301,0.13411225812219912,0.20955040331593613,0.0,0.0
131,130.0,5.478102933960261,7.606163197556825,1.2661672000131474,5.157140057199179,0.1126327139263458,0.17598861550991532,0.0,0.0
132,131.0,4.607632717828975,6.397544337647838,1.082075342224682,4.4073279518190605,0.09447514813716162,0.14761741896431502,0.0,0.0
133,132.0,3.8705515182647567,5.374131677951169,0.9233519790618124,3.7608425475437746,0.07914729137928284,0.12366764278012941,0.0,0.0
134,133.0,3.247310964569496,4.508782957803112,0.7867402009823415,3.2044183462127585,0.06622595969555903,0.103478062024311,0.0,0.0
135,134.0,2.7210681773213135,3.778112400933308,0.6693609053171975,2.7263286693089066,0.05534804527653521,0.08648132074458628,0.0,0.0
136,135.0,2.2773395000687553,3.1620099334721776,0.5686757386343603,2.3162347210053613,0.046202560842231455,0.07219150131598664,0.0,0.0
137,136.0,1.9036935935572146,2.643215055521376,0.4824525195490304,1.9650447541502734,0.03852363599840621,0.060193181247509706,0.0,0.0
138,137.0,1.5894802973902291,2.2069403746145344,0.4087331891129042,1.6647835311632129,0.032084369727565565,0.05013182769932119,0.0,0.0
139,138.0,1.325591829120319,1.8405400386202648,0.3458042828967974,1.408472055870341,0.026691449506974697,0.041705389854647966,0.0,0.0
140,139.0,1.1042530835238495,1.5332185732800387,0.2921698767517067,1.190017380712064,0.02218045413457944,0.034656959585280374,0.0,0.0
141,140.0,0.9188380052297562,1.2757759217281979,0.2465269256317504,1.004112160969311,0.018411763999727576,0.028768381249574336,0.0,0.0
142,141.0,0.763709227790571,1.0603847886910338,0.20774289049081016,0.8461435283881744,0.015267009111014803,0.02385470173596063,0.0,0.0
143,142.0,0.634078395184831,0.8803967015519647,0.17483553090978535,0.7121107858955571,0.012645991575959218,0.01975936183743628,0.0,0.0
144,143.0,0.5258848025117199,0.7301735070040762,0.14695472965723166,0.5985513784453715,0.010464025333864348,0.01635003958416304,0.0,0.0
145,144.0,0.43569020737804254,0.6049413201695797,0.1233662088212238,0.502474568295661,0.008649641716330043,0.013515065181765696,0.0,0.0
146,145.0,0.3605878693000146,0.5006642288432577,0.10343699457011409,0.42130223250791077,0.007142614811974573,0.01116033564371027,0.0,0.0
147,146.0,0.29812406931419644,0.4139353260900172,0.08662248820609277,0.3528162029290176,0.005892265622103385,0.00920666503453654,0.0,0.0
148,147.0,0.2462305445794174,0.34188289794335686,0.07245500427210254,0.29511158152913597,0.004856008604468966,0.00758751344448276,0.0,0.0
149,148.0,0.20316644228820377,0.28208982834755514,0.06053364146045699,0.24655548428407736,0.003998108415308558,0.006247044398919622,0.0,0.0
150,149.0,0.16746855337811722,0.23252450032585611,0.0505153584409216,0.20575069273374513,0.003288618485654149,0.0051384663838346094,0.0,0.0
151,150.0,0.13790872937946624,0.19148167069390984,0.04210713404947614,0.17150372217678211,0.002702476522322393,0.00422261956612874,0.0,0.0
152,151.0,0.11345751556489081,0.1575319759010142,0.035059099202682346,0.14279684773511392,0.0022187351268328553,0.0034667736356763373,0.0,0.0
153,152.0,0.09325315088551409,0.1294788894754923,0.029158536138308416,0.11876366306645661,0.0018199084992008621,0.0028436070300013475,0.0,0.0
154,153.0,0.07657519063571697,0.10632209797456747,0.024224648899911806,0.09866778037847132,0.00149141866201485,0.0023303416593982037,0.0,0.0
155,154.0,0.06282210212458791,0.0872263933214847,0.02010401720063528,0.08188431386861145,0.0012211268279523598,0.0019080106686755623,0.0,0.0
156,155.0,0.05149226764161535,0.071495296057035,0.0166666537814349,0.0678838212163572,0.0009989374653457314,0.0015608397896027053,0.0,0.0
157,156.0,0.042167903505754556,0.058548727475576934,0.01380259301939796,0.05621840887429076,0.0008164643154174077,0.0012757254928396997,0.0,0.0
158,157.0,0.034501469799365705,0.04790413999392319,0.011418945770998836,0.046509736349189736,0.0006667491042301596,0.0010417954753596244,0.0,0.0
159,158.0,0.028204203312539956,0.039160595527029565,0.009437362206251385,0.0384386822432703,0.0005440249938760568,0.0008500390529313388,0.0,0.0
160,159.0,0.023036457029019512,0.03198535218642872,0.007791850676142096,0.03173646043052582,0.00044351795119139143,0.0006929967987365492,0.0,0.0
161,160.0,0.018799573902008204,0.026102581288999532,0.006426906446994229,0.026176998331122026,0.0003612801970696315,0.0005645003079212994,0.0,0.0
162,161.0,0.015329061380275878,0.021283890414131784,0.005295909433682933,0.021570410826833687,0.0002940507524539192,0.00045945430070924877,0.0,0.0
163,162.0,0.012488866785949718,0.017340374956738562,0.004359754880686518,0.01775742298057051,0.00023913883399930388,0.00037365442812391236,0.0,0.0
164,163.0,0.010166582797925925,0.014115961100898041,0.0035856852947503564,0.014604612460246242,0.00019432648739102894,0.0003036351365484827,0.0,0.0
165,164.0,0.008269437490458453,0.01148183812218926,0.002946295849417367,0.012000358519184679,0.0001577873921528286,0.0002465428002387947,0.0,0.0
166,165.0,0.0067209450967263135,0.009331808084621604,0.0024186889871438957,0.009851398663128197,0.00012801923989876903,0.00020003006234182665,0.0,0.0
167,166.0,0.005458112345664681,0.0075784069325095325,0.0019837570684142743,0.00807990685682352,0.00010378748854091165,0.0001621679508451745,0.0,0.0
168,167.0,0.0044291112453515545,0.006149673227831036,0.001625574689294135,0.006621018413714117,8.407863697229112e-05,0.0001313728702692049,0.0,0.0
169,168.0,0.0035913429036968027,0.00498645982983708,0.0013308847393198172,0.005420736693060799,6.80614561502161e-05,0.00010634602523471265,0.0,0.0
170,169.0,0.0029098286938509,0.004040200081885522,0.0010886644299625337,0.004434165519806071,5.505486029541678e-05,8.602321921158873e-05,0.0,0.0
171,170.0,0.002355875058488527,0.003271053936725362,0.0008897594184568798,0.0036240189590652614,4.450131221574848e-05,6.9533300337107e-05,0.0,0.0
172,171.0,0.0019059667421250466,0.0026463712464852296,0.0007265758094101103,0.0029593668286952072,3.5944834897009804e-05,5.6163804526577815e-05,0.0,0.0
173,172.0,0.0015408504525793545,0.002139419457179715,0.0005928212624932112,0.002414580222526207,2.9012852120530217e-05,4.5332581438328466e-05,0.0,0.0
174,173.0,0.0012447770638024653,0.0017283314326137554,0.00048328769202843065,0.0019684464387367488,2.3401207992619145e-05,3.656438748846742e-05,0.0,0.0
175,174.0,0.0010048756410877394,0.0013952363092668988,0.000393669134931609,0.0016034271500775484,1.8861822384359174e-05,2.947159747556121e-05,0.0,0.0
176,175.0,0.0008106369336947777,0.0011255423430300696,0.0003204093068734683,0.0013050374951739628,1.5192529381255682e-05,2.373832715821201e-05,0.0,0.0
177,176.0,0.0006534876581016604,0.0009073458157014075,0.00026057418049504314,0.0010613270854661872,1.222872150992524e-05,1.910737735925819e-05,0.0,0.0
178,177.0,0.0005264399900367289,0.0007309443663638534,0.00021174562009517107,0.0008624467758428326,9.836485955110542e-06,1.5369509304860223e-05,0.0,0.0
179,178.0,0.00042380328337479026,0.000588436722688362,0.000171932708785935,0.0007002874972701075,7.90697209709122e-06,1.2354643901705032e-05,0.0,0.0
180,179.0,0.0003409472146226778,0.0004733938349525968,0.00013949791951261526,0.0005681795489624002,6.351774102100326e-06,9.92464703453176e-06,0.0,0.0
>>>>>>> 1fddb661ac5a4c814a136e3385e7699a4c9331dc
181,180.0,,,,,,,,
